Axis1,Axis2,Axis3,datetime,hand,hand_dominance,type,hand_type,session,hand_label,id
89,39,54,2018-03-20 13:43:12,L,L,ucp,dom,dom,dom,UCP7
63,53,80,2018-03-20 13:43:13,L,L,ucp,dom,dom,dom,UCP7
2,0,6,2018-03-20 13:43:13,R,L,ucp,ndom,dom,ndom,UCP7
45,78,54,2018-03-20 13:43:14,L,L,ucp,dom,dom,dom,UCP7
1,0,0,2018-03-20 13:43:14,R,L,ucp,ndom,dom,ndom,UCP7
0,0,0,2018-03-20 13:43:15,R,L,ucp,ndom,dom,ndom,UCP7
134,94,33,2018-03-20 13:43:15,L,L,ucp,dom,dom,dom,UCP7
78,47,137,2018-04-06 09:45:55,R,L,ucp,ndom,ndom,ndom,UCP8
0,0,0,2018-04-06 09:45:55,L,L,ucp,dom,ndom,dom,UCP8
20,5,47,2018-04-06 09:45:56,R,L,ucp,ndom,ndom,ndom,UCP8
0,4,4,2018-04-06 09:45:56,L,L,ucp,dom,ndom,dom,UCP8
57,29,98,2018-04-06 09:45:57,R,L,ucp,ndom,ndom,ndom,UCP8
0,0,2,2018-04-06 09:45:57,L,L,ucp,dom,ndom,dom,UCP8
83,25,50,2018-04-06 09:45:58,R,L,ucp,ndom,ndom,ndom,UCP8
7,44,31,2018-04-06 09:45:58,L,L,ucp,dom,ndom,dom,UCP8
0,50,20,2018-04-06 09:45:59,L,L,ucp,dom,ndom,dom,UCP8
92,52,52,2018-04-06 09:45:59,R,L,ucp,ndom,ndom,ndom,UCP8
4,0,0,2018-04-06 09:46:00,L,L,ucp,dom,ndom,dom,UCP8
56,57,135,2018-04-06 09:46:00,R,L,ucp,ndom,ndom,ndom,UCP8
0,0,0,2018-04-06 09:46:01,L,L,ucp,dom,ndom,dom,UCP8
53,26,35,2018-04-06 09:46:01,R,L,ucp,ndom,ndom,ndom,UCP8
6,13,0,2018-04-06 09:46:02,L,L,ucp,dom,ndom,dom,UCP8
95,75,89,2018-04-06 09:46:02,R,L,ucp,ndom,ndom,ndom,UCP8
27,33,2,2018-04-06 09:46:03,L,L,ucp,dom,ndom,dom,UCP8
38,48,69,2018-04-06 09:46:03,R,L,ucp,ndom,ndom,ndom,UCP8
91,18,57,2018-04-06 09:46:04,L,L,ucp,dom,ndom,dom,UCP8
58,63,162,2018-04-06 09:46:04,R,L,ucp,ndom,ndom,ndom,UCP8
157,19,71,2018-04-06 09:46:05,L,L,ucp,dom,ndom,dom,UCP8
34,65,164,2018-04-06 09:46:05,R,L,ucp,ndom,ndom,ndom,UCP8
62,71,69,2018-04-06 09:46:06,R,L,ucp,ndom,ndom,ndom,UCP8
35,0,10,2018-04-06 09:46:06,L,L,ucp,dom,ndom,dom,UCP8
71,48,147,2018-04-06 09:46:07,R,L,ucp,ndom,ndom,ndom,UCP8
48,15,14,2018-04-06 09:46:07,L,L,ucp,dom,ndom,dom,UCP8
115,102,184,2018-04-06 09:46:08,R,L,ucp,ndom,ndom,ndom,UCP8
46,5,10,2018-04-06 09:46:08,L,L,ucp,dom,ndom,dom,UCP8
87,2,0,2018-04-06 09:46:09,L,L,ucp,dom,ndom,dom,UCP8
74,58,92,2018-04-06 09:46:09,R,L,ucp,ndom,ndom,ndom,UCP8
51,26,122,2018-04-06 09:46:10,L,L,ucp,dom,ndom,dom,UCP8
15,39,91,2018-04-06 09:46:10,R,L,ucp,ndom,ndom,ndom,UCP8
80,20,157,2018-04-06 09:46:11,L,L,ucp,dom,ndom,dom,UCP8
48,122,152,2018-04-06 09:46:11,R,L,ucp,ndom,ndom,ndom,UCP8
57,13,25,2018-04-06 09:46:12,L,L,ucp,dom,ndom,dom,UCP8
93,68,70,2018-04-06 09:46:12,R,L,ucp,ndom,ndom,ndom,UCP8
4,0,30,2018-04-06 09:46:13,L,L,ucp,dom,ndom,dom,UCP8
22,46,38,2018-04-06 09:46:13,R,L,ucp,ndom,ndom,ndom,UCP8
52,0,5,2018-04-06 09:46:14,L,L,ucp,dom,ndom,dom,UCP8
39,61,87,2018-04-06 09:46:14,R,L,ucp,ndom,ndom,ndom,UCP8
97,49,49,2018-04-06 09:46:15,R,L,ucp,ndom,ndom,ndom,UCP8
70,31,39,2018-04-06 09:46:15,L,L,ucp,dom,ndom,dom,UCP8
33,7,57,2018-04-06 09:46:16,L,L,ucp,dom,ndom,dom,UCP8
71,82,92,2018-04-06 09:46:16,R,L,ucp,ndom,ndom,ndom,UCP8
31,0,32,2018-04-06 09:46:17,L,L,ucp,dom,ndom,dom,UCP8
47,84,110,2018-04-06 09:46:17,R,L,ucp,ndom,ndom,ndom,UCP8
52,90,44,2018-04-06 09:46:18,R,L,ucp,ndom,ndom,ndom,UCP8
28,38,65,2018-04-06 09:46:18,L,L,ucp,dom,ndom,dom,UCP8
52,60,54,2018-04-06 09:46:19,R,L,ucp,ndom,ndom,ndom,UCP8
80,37,69,2018-04-06 09:46:19,L,L,ucp,dom,ndom,dom,UCP8
77,99,125,2018-04-06 09:46:20,R,L,ucp,ndom,ndom,ndom,UCP8
39,0,34,2018-04-06 09:46:20,L,L,ucp,dom,ndom,dom,UCP8
24,44,62,2018-04-06 09:46:21,R,L,ucp,ndom,ndom,ndom,UCP8
57,0,13,2018-04-06 09:46:21,L,L,ucp,dom,ndom,dom,UCP8
79,54,16,2018-04-06 09:46:22,R,L,ucp,ndom,ndom,ndom,UCP8
24,0,0,2018-04-06 09:46:22,L,L,ucp,dom,ndom,dom,UCP8
72,0,26,2018-04-06 09:46:23,L,L,ucp,dom,ndom,dom,UCP8
131,34,65,2018-04-06 09:46:23,R,L,ucp,ndom,ndom,ndom,UCP8
56,6,46,2018-04-06 09:46:24,L,L,ucp,dom,ndom,dom,UCP8
36,54,70,2018-04-06 09:46:24,R,L,ucp,ndom,ndom,ndom,UCP8
26,0,17,2018-04-06 09:46:25,L,L,ucp,dom,ndom,dom,UCP8
24,63,25,2018-04-06 09:46:25,R,L,ucp,ndom,ndom,ndom,UCP8
81,33,88,2018-04-06 09:46:26,L,L,ucp,dom,ndom,dom,UCP8
14,28,47,2018-04-06 09:46:26,R,L,ucp,ndom,ndom,ndom,UCP8
72,2,100,2018-04-06 09:46:27,L,L,ucp,dom,ndom,dom,UCP8
15,30,14,2018-04-06 09:46:27,R,L,ucp,ndom,ndom,ndom,UCP8
35,34,34,2018-04-06 09:46:28,R,L,ucp,ndom,ndom,ndom,UCP8
51,12,54,2018-04-06 09:46:28,L,L,ucp,dom,ndom,dom,UCP8
13,0,15,2018-04-06 09:46:29,L,L,ucp,dom,ndom,dom,UCP8
63,56,103,2018-04-06 09:46:29,R,L,ucp,ndom,ndom,ndom,UCP8
77,53,124,2018-04-06 09:46:30,R,L,ucp,ndom,ndom,ndom,UCP8
90,2,44,2018-04-06 09:46:30,L,L,ucp,dom,ndom,dom,UCP8
8,61,91,2018-04-06 09:46:31,R,L,ucp,ndom,ndom,ndom,UCP8
35,0,49,2018-04-06 09:46:31,L,L,ucp,dom,ndom,dom,UCP8
28,8,51,2018-04-06 09:46:32,L,L,ucp,dom,ndom,dom,UCP8
55,71,71,2018-04-06 09:46:32,R,L,ucp,ndom,ndom,ndom,UCP8
0,3,9,2018-04-06 09:46:33,L,L,ucp,dom,ndom,dom,UCP8
86,64,82,2018-04-06 09:46:33,R,L,ucp,ndom,ndom,ndom,UCP8
76,0,22,2018-04-06 09:46:34,L,L,ucp,dom,ndom,dom,UCP8
119,50,94,2018-04-06 09:46:34,R,L,ucp,ndom,ndom,ndom,UCP8
3,0,0,2018-04-06 09:46:35,L,L,ucp,dom,ndom,dom,UCP8
60,92,55,2018-04-06 09:46:35,R,L,ucp,ndom,ndom,ndom,UCP8
13,0,5,2018-04-06 09:46:36,L,L,ucp,dom,ndom,dom,UCP8
31,31,48,2018-04-06 09:46:36,R,L,ucp,ndom,ndom,ndom,UCP8
32,3,50,2018-04-06 09:46:37,L,L,ucp,dom,ndom,dom,UCP8
28,9,41,2018-04-06 09:46:37,R,L,ucp,ndom,ndom,ndom,UCP8
24,60,76,2018-04-06 09:46:38,R,L,ucp,ndom,ndom,ndom,UCP8
49,1,75,2018-04-06 09:46:38,L,L,ucp,dom,ndom,dom,UCP8
38,42,94,2018-04-06 09:46:39,R,L,ucp,ndom,ndom,ndom,UCP8
1,1,17,2018-04-06 09:46:39,L,L,ucp,dom,ndom,dom,UCP8
18,40,54,2018-04-06 09:46:40,R,L,ucp,ndom,ndom,ndom,UCP8
15,15,27,2018-04-06 09:46:40,L,L,ucp,dom,ndom,dom,UCP8
31,29,75,2018-04-06 09:46:41,R,L,ucp,ndom,ndom,ndom,UCP8
13,0,2,2018-04-06 09:46:41,L,L,ucp,dom,ndom,dom,UCP8
36,90,77,2018-04-06 09:46:42,R,L,ucp,ndom,ndom,ndom,UCP8
40,9,30,2018-04-06 09:46:42,L,L,ucp,dom,ndom,dom,UCP8
22,0,35,2018-04-06 09:46:43,L,L,ucp,dom,ndom,dom,UCP8
4,50,68,2018-04-06 09:46:43,R,L,ucp,ndom,ndom,ndom,UCP8
51,25,94,2018-04-06 09:46:44,R,L,ucp,ndom,ndom,ndom,UCP8
10,0,25,2018-04-06 09:46:44,L,L,ucp,dom,ndom,dom,UCP8
15,0,15,2018-04-06 09:46:45,L,L,ucp,dom,ndom,dom,UCP8
60,38,77,2018-04-06 09:46:45,R,L,ucp,ndom,ndom,ndom,UCP8
22,0,13,2018-04-06 09:46:46,L,L,ucp,dom,ndom,dom,UCP8
31,32,56,2018-04-06 09:46:46,R,L,ucp,ndom,ndom,ndom,UCP8
8,0,2,2018-04-06 09:46:47,L,L,ucp,dom,ndom,dom,UCP8
26,77,52,2018-04-06 09:46:47,R,L,ucp,ndom,ndom,ndom,UCP8
25,6,62,2018-04-06 09:46:48,L,L,ucp,dom,ndom,dom,UCP8
43,12,59,2018-04-06 09:46:48,R,L,ucp,ndom,ndom,ndom,UCP8
29,0,102,2018-04-06 09:46:49,L,L,ucp,dom,ndom,dom,UCP8
8,94,54,2018-04-06 09:46:49,R,L,ucp,ndom,ndom,ndom,UCP8
36,51,111,2018-04-06 09:46:50,R,L,ucp,ndom,ndom,ndom,UCP8
0,0,62,2018-04-06 09:46:50,L,L,ucp,dom,ndom,dom,UCP8
126,33,136,2018-04-06 09:46:51,R,L,ucp,ndom,ndom,ndom,UCP8
9,0,46,2018-04-06 09:46:51,L,L,ucp,dom,ndom,dom,UCP8
86,73,71,2018-04-06 09:46:52,R,L,ucp,ndom,ndom,ndom,UCP8
14,0,26,2018-04-06 09:46:52,L,L,ucp,dom,ndom,dom,UCP8
81,91,115,2018-04-06 09:46:53,R,L,ucp,ndom,ndom,ndom,UCP8
13,0,52,2018-04-06 09:46:53,L,L,ucp,dom,ndom,dom,UCP8
47,30,133,2018-04-06 09:46:54,R,L,ucp,ndom,ndom,ndom,UCP8
9,0,0,2018-04-06 09:46:54,L,L,ucp,dom,ndom,dom,UCP8
0,0,0,2018-04-06 09:46:55,L,L,ucp,dom,ndom,dom,UCP8
15,23,110,2018-04-06 09:46:55,R,L,ucp,ndom,ndom,ndom,UCP8
64,57,223,2018-04-06 09:47:45,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:47:45,R,L,ucp,ndom,dom,ndom,UCP8
78,69,117,2018-04-06 09:47:46,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:47:46,R,L,ucp,ndom,dom,ndom,UCP8
66,56,61,2018-04-06 09:47:47,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:47:47,R,L,ucp,ndom,dom,ndom,UCP8
0,0,0,2018-04-06 09:47:48,R,L,ucp,ndom,dom,ndom,UCP8
90,79,80,2018-04-06 09:47:48,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:47:49,R,L,ucp,ndom,dom,ndom,UCP8
50,23,28,2018-04-06 09:47:49,L,L,ucp,dom,dom,dom,UCP8
3,0,0,2018-04-06 09:47:50,R,L,ucp,ndom,dom,ndom,UCP8
133,47,98,2018-04-06 09:47:50,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:47:51,R,L,ucp,ndom,dom,ndom,UCP8
82,66,54,2018-04-06 09:47:51,L,L,ucp,dom,dom,dom,UCP8
1,0,1,2018-04-06 09:47:52,R,L,ucp,ndom,dom,ndom,UCP8
82,38,41,2018-04-06 09:47:52,L,L,ucp,dom,dom,dom,UCP8
41,11,6,2018-04-06 09:47:53,L,L,ucp,dom,dom,dom,UCP8
4,0,25,2018-04-06 09:47:53,R,L,ucp,ndom,dom,ndom,UCP8
47,25,158,2018-04-06 09:47:54,L,L,ucp,dom,dom,dom,UCP8
0,0,1,2018-04-06 09:47:54,R,L,ucp,ndom,dom,ndom,UCP8
84,49,176,2018-04-06 09:47:55,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:47:55,R,L,ucp,ndom,dom,ndom,UCP8
0,0,0,2018-04-06 09:47:56,R,L,ucp,ndom,dom,ndom,UCP8
59,100,105,2018-04-06 09:47:56,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:47:57,R,L,ucp,ndom,dom,ndom,UCP8
70,16,80,2018-04-06 09:47:57,L,L,ucp,dom,dom,dom,UCP8
106,39,57,2018-04-06 09:47:58,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:47:58,R,L,ucp,ndom,dom,ndom,UCP8
0,0,0,2018-04-06 09:47:59,R,L,ucp,ndom,dom,ndom,UCP8
40,2,40,2018-04-06 09:47:59,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:48:00,R,L,ucp,ndom,dom,ndom,UCP8
60,7,8,2018-04-06 09:48:00,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:48:01,R,L,ucp,ndom,dom,ndom,UCP8
144,84,99,2018-04-06 09:48:01,L,L,ucp,dom,dom,dom,UCP8
33,27,50,2018-04-06 09:48:02,L,L,ucp,dom,dom,dom,UCP8
2,0,0,2018-04-06 09:48:02,R,L,ucp,ndom,dom,ndom,UCP8
6,0,0,2018-04-06 09:48:03,R,L,ucp,ndom,dom,ndom,UCP8
113,66,88,2018-04-06 09:48:03,L,L,ucp,dom,dom,dom,UCP8
17,0,13,2018-04-06 09:48:04,R,L,ucp,ndom,dom,ndom,UCP8
119,70,95,2018-04-06 09:48:04,L,L,ucp,dom,dom,dom,UCP8
116,75,60,2018-04-06 09:48:05,L,L,ucp,dom,dom,dom,UCP8
11,0,12,2018-04-06 09:48:05,R,L,ucp,ndom,dom,ndom,UCP8
105,136,174,2018-04-06 09:48:06,L,L,ucp,dom,dom,dom,UCP8
65,64,54,2018-04-06 09:48:06,R,L,ucp,ndom,dom,ndom,UCP8
120,84,81,2018-04-06 09:48:07,L,L,ucp,dom,dom,dom,UCP8
29,31,37,2018-04-06 09:48:07,R,L,ucp,ndom,dom,ndom,UCP8
100,51,78,2018-04-06 09:48:08,L,L,ucp,dom,dom,dom,UCP8
27,36,25,2018-04-06 09:48:08,R,L,ucp,ndom,dom,ndom,UCP8
13,16,17,2018-04-06 09:48:09,R,L,ucp,ndom,dom,ndom,UCP8
94,82,75,2018-04-06 09:48:09,L,L,ucp,dom,dom,dom,UCP8
85,162,92,2018-04-06 09:48:10,L,L,ucp,dom,dom,dom,UCP8
37,2,28,2018-04-06 09:48:10,R,L,ucp,ndom,dom,ndom,UCP8
70,138,57,2018-04-06 09:48:11,L,L,ucp,dom,dom,dom,UCP8
31,0,4,2018-04-06 09:48:11,R,L,ucp,ndom,dom,ndom,UCP8
82,115,43,2018-04-06 09:48:12,L,L,ucp,dom,dom,dom,UCP8
14,0,0,2018-04-06 09:48:12,R,L,ucp,ndom,dom,ndom,UCP8
113,53,65,2018-04-06 09:48:13,L,L,ucp,dom,dom,dom,UCP8
64,36,19,2018-04-06 09:48:13,R,L,ucp,ndom,dom,ndom,UCP8
21,47,42,2018-04-06 09:48:14,L,L,ucp,dom,dom,dom,UCP8
26,14,3,2018-04-06 09:48:14,R,L,ucp,ndom,dom,ndom,UCP8
171,70,55,2018-04-06 09:48:15,L,L,ucp,dom,dom,dom,UCP8
30,0,2,2018-04-06 09:48:15,R,L,ucp,ndom,dom,ndom,UCP8
91,71,96,2018-04-06 09:48:16,L,L,ucp,dom,dom,dom,UCP8
31,0,2,2018-04-06 09:48:16,R,L,ucp,ndom,dom,ndom,UCP8
23,6,1,2018-04-06 09:48:17,R,L,ucp,ndom,dom,ndom,UCP8
94,32,50,2018-04-06 09:48:17,L,L,ucp,dom,dom,dom,UCP8
91,46,60,2018-04-06 09:48:18,L,L,ucp,dom,dom,dom,UCP8
62,14,0,2018-04-06 09:48:18,R,L,ucp,ndom,dom,ndom,UCP8
91,64,64,2018-04-06 09:48:19,L,L,ucp,dom,dom,dom,UCP8
12,2,14,2018-04-06 09:48:19,R,L,ucp,ndom,dom,ndom,UCP8
97,38,89,2018-04-06 09:48:20,L,L,ucp,dom,dom,dom,UCP8
27,5,0,2018-04-06 09:48:20,R,L,ucp,ndom,dom,ndom,UCP8
51,62,54,2018-04-06 09:48:21,L,L,ucp,dom,dom,dom,UCP8
26,0,0,2018-04-06 09:48:21,R,L,ucp,ndom,dom,ndom,UCP8
19,0,3,2018-04-06 09:48:22,R,L,ucp,ndom,dom,ndom,UCP8
99,67,65,2018-04-06 09:48:22,L,L,ucp,dom,dom,dom,UCP8
9,0,0,2018-04-06 09:48:23,R,L,ucp,ndom,dom,ndom,UCP8
57,46,39,2018-04-06 09:48:23,L,L,ucp,dom,dom,dom,UCP8
4,0,5,2018-04-06 09:48:24,R,L,ucp,ndom,dom,ndom,UCP8
93,53,51,2018-04-06 09:48:24,L,L,ucp,dom,dom,dom,UCP8
7,0,7,2018-04-06 09:48:25,R,L,ucp,ndom,dom,ndom,UCP8
160,106,61,2018-04-06 09:48:25,L,L,ucp,dom,dom,dom,UCP8
0,2,0,2018-04-06 09:48:26,R,L,ucp,ndom,dom,ndom,UCP8
76,74,60,2018-04-06 09:48:26,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:48:27,R,L,ucp,ndom,dom,ndom,UCP8
90,47,63,2018-04-06 09:48:27,L,L,ucp,dom,dom,dom,UCP8
3,0,0,2018-04-06 09:48:28,R,L,ucp,ndom,dom,ndom,UCP8
68,101,84,2018-04-06 09:48:28,L,L,ucp,dom,dom,dom,UCP8
66,121,91,2018-04-06 09:48:29,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:48:29,R,L,ucp,ndom,dom,ndom,UCP8
75,87,118,2018-04-06 09:48:30,L,L,ucp,dom,dom,dom,UCP8
5,0,0,2018-04-06 09:48:30,R,L,ucp,ndom,dom,ndom,UCP8
0,4,6,2018-04-06 09:48:31,R,L,ucp,ndom,dom,ndom,UCP8
101,56,94,2018-04-06 09:48:31,L,L,ucp,dom,dom,dom,UCP8
60,31,6,2018-04-06 09:48:32,L,L,ucp,dom,dom,dom,UCP8
10,0,8,2018-04-06 09:48:32,R,L,ucp,ndom,dom,ndom,UCP8
88,30,79,2018-04-06 09:48:33,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:48:33,R,L,ucp,ndom,dom,ndom,UCP8
70,91,60,2018-04-06 09:48:34,L,L,ucp,dom,dom,dom,UCP8
2,0,4,2018-04-06 09:48:34,R,L,ucp,ndom,dom,ndom,UCP8
70,32,57,2018-04-06 09:48:35,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:48:35,R,L,ucp,ndom,dom,ndom,UCP8
0,0,0,2018-04-06 09:48:36,R,L,ucp,ndom,dom,ndom,UCP8
119,80,77,2018-04-06 09:48:36,L,L,ucp,dom,dom,dom,UCP8
0,0,9,2018-04-06 09:48:37,R,L,ucp,ndom,dom,ndom,UCP8
81,88,112,2018-04-06 09:48:37,L,L,ucp,dom,dom,dom,UCP8
40,80,82,2018-04-06 09:48:38,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:48:38,R,L,ucp,ndom,dom,ndom,UCP8
73,83,101,2018-04-06 09:48:39,L,L,ucp,dom,dom,dom,UCP8
0,0,0,2018-04-06 09:48:39,R,L,ucp,ndom,dom,ndom,UCP8
66,92,62,2018-04-06 09:48:40,L,L,ucp,dom,dom,dom,UCP8
11,0,14,2018-04-06 09:48:40,R,L,ucp,ndom,dom,ndom,UCP8
7,0,0,2018-04-06 09:48:41,R,L,ucp,ndom,dom,ndom,UCP8
95,82,149,2018-04-06 09:48:41,L,L,ucp,dom,dom,dom,UCP8
0,17,42,2018-04-06 09:48:42,R,L,ucp,ndom,dom,ndom,UCP8
66,45,72,2018-04-06 09:48:42,L,L,ucp,dom,dom,dom,UCP8
75,36,63,2018-04-06 09:48:43,R,L,ucp,ndom,dom,ndom,UCP8
49,81,59,2018-04-06 09:48:43,L,L,ucp,dom,dom,dom,UCP8
87,78,49,2018-04-06 09:48:44,L,L,ucp,dom,dom,dom,UCP8
39,2,3,2018-04-06 09:48:44,R,L,ucp,ndom,dom,ndom,UCP8
183,209,123,2018-04-06 09:48:45,L,L,ucp,dom,dom,dom,UCP8
0,9,36,2018-04-06 09:48:45,R,L,ucp,ndom,dom,ndom,UCP8
0,0,0,2017-06-22 10:47:05,L,R,ucp,ndom,dom,ndom,UCP9
126,52,41,2017-06-22 10:47:05,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:06,L,R,ucp,ndom,dom,ndom,UCP9
55,33,49,2017-06-22 10:47:06,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:07,L,R,ucp,ndom,dom,ndom,UCP9
45,36,50,2017-06-22 10:47:07,R,R,ucp,dom,dom,dom,UCP9
61,11,35,2017-06-22 10:47:08,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:08,L,R,ucp,ndom,dom,ndom,UCP9
68,8,36,2017-06-22 10:47:09,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:09,L,R,ucp,ndom,dom,ndom,UCP9
93,22,68,2017-06-22 10:47:10,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:10,L,R,ucp,ndom,dom,ndom,UCP9
77,9,56,2017-06-22 10:47:11,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:11,L,R,ucp,ndom,dom,ndom,UCP9
109,32,44,2017-06-22 10:47:12,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:12,L,R,ucp,ndom,dom,ndom,UCP9
136,22,53,2017-06-22 10:47:13,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:13,L,R,ucp,ndom,dom,ndom,UCP9
0,0,0,2017-06-22 10:47:14,L,R,ucp,ndom,dom,ndom,UCP9
121,39,37,2017-06-22 10:47:14,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:15,L,R,ucp,ndom,dom,ndom,UCP9
93,15,42,2017-06-22 10:47:15,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:16,L,R,ucp,ndom,dom,ndom,UCP9
85,63,59,2017-06-22 10:47:16,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:17,L,R,ucp,ndom,dom,ndom,UCP9
61,52,35,2017-06-22 10:47:17,R,R,ucp,dom,dom,dom,UCP9
59,37,60,2017-06-22 10:47:18,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:18,L,R,ucp,ndom,dom,ndom,UCP9
0,0,0,2017-06-22 10:47:19,L,R,ucp,ndom,dom,ndom,UCP9
35,48,51,2017-06-22 10:47:19,R,R,ucp,dom,dom,dom,UCP9
28,34,70,2017-06-22 10:47:20,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:20,L,R,ucp,ndom,dom,ndom,UCP9
0,0,0,2017-06-22 10:47:21,L,R,ucp,ndom,dom,ndom,UCP9
42,47,54,2017-06-22 10:47:21,R,R,ucp,dom,dom,dom,UCP9
64,85,79,2017-06-22 10:47:22,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:22,L,R,ucp,ndom,dom,ndom,UCP9
62,46,68,2017-06-22 10:47:23,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:23,L,R,ucp,ndom,dom,ndom,UCP9
44,72,30,2017-06-22 10:47:24,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:24,L,R,ucp,ndom,dom,ndom,UCP9
0,0,0,2017-06-22 10:47:25,L,R,ucp,ndom,dom,ndom,UCP9
67,29,76,2017-06-22 10:47:25,R,R,ucp,dom,dom,dom,UCP9
59,13,77,2017-06-22 10:47:26,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:26,L,R,ucp,ndom,dom,ndom,UCP9
60,45,55,2017-06-22 10:47:27,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:27,L,R,ucp,ndom,dom,ndom,UCP9
65,15,50,2017-06-22 10:47:28,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:28,L,R,ucp,ndom,dom,ndom,UCP9
61,34,38,2017-06-22 10:47:29,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:29,L,R,ucp,ndom,dom,ndom,UCP9
0,0,0,2017-06-22 10:47:30,L,R,ucp,ndom,dom,ndom,UCP9
60,33,48,2017-06-22 10:47:30,R,R,ucp,dom,dom,dom,UCP9
58,81,54,2017-06-22 10:47:31,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:31,L,R,ucp,ndom,dom,ndom,UCP9
0,0,0,2017-06-22 10:47:32,L,R,ucp,ndom,dom,ndom,UCP9
72,35,70,2017-06-22 10:47:32,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:33,L,R,ucp,ndom,dom,ndom,UCP9
91,32,60,2017-06-22 10:47:33,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:34,L,R,ucp,ndom,dom,ndom,UCP9
86,13,42,2017-06-22 10:47:34,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:35,L,R,ucp,ndom,dom,ndom,UCP9
52,19,36,2017-06-22 10:47:35,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:36,L,R,ucp,ndom,dom,ndom,UCP9
72,25,21,2017-06-22 10:47:36,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:37,L,R,ucp,ndom,dom,ndom,UCP9
72,44,56,2017-06-22 10:47:37,R,R,ucp,dom,dom,dom,UCP9
38,35,39,2017-06-22 10:47:38,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:38,L,R,ucp,ndom,dom,ndom,UCP9
93,10,50,2017-06-22 10:47:39,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:39,L,R,ucp,ndom,dom,ndom,UCP9
0,0,0,2017-06-22 10:47:40,L,R,ucp,ndom,dom,ndom,UCP9
68,15,61,2017-06-22 10:47:40,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:41,L,R,ucp,ndom,dom,ndom,UCP9
36,61,34,2017-06-22 10:47:41,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:42,L,R,ucp,ndom,dom,ndom,UCP9
95,110,57,2017-06-22 10:47:42,R,R,ucp,dom,dom,dom,UCP9
0,0,0,2017-06-22 10:47:43,L,R,ucp,ndom,dom,ndom,UCP9
77,63,55,2017-06-22 10:47:43,R,R,ucp,dom,dom,dom,UCP9
